eeg1,eeg2,eeg3,eeg4,eeg5,time
-162.59765625, 173.33984375, 186.5234375, 29.78515625, 0.0, 1622079576.8017569
-1000.0, -45.8984375, 89.35546875, -96.6796875, 0.0, 1622079576.805663
-215.8203125, -40.0390625, 14.16015625, -33.69140625, 0.0, 1622079576.8095694
-823.2421875, -8.7890625, 65.4296875, 78.61328125, 0.0, 1622079576.8134756
205.56640625, -40.52734375, 152.34375, 12.6953125, 0.0, 1622079576.8173819
-1000.0, -70.3125, 106.4453125, -102.05078125, 0.0, 1622079576.821288
-316.40625, -8.30078125, 23.4375, -65.4296875, 0.0, 1622079576.8251944
-831.54296875, -81.54296875, 23.92578125, 61.03515625, 0.0, 1622079576.8291006
279.296875, -149.90234375, 118.65234375, 36.62109375, 0.0, 1622079576.8330069
-1000.0, -46.38671875, 136.71875, -64.453125, 0.0, 1622079576.836913
-791.015625, -15.13671875, 16.6015625, -72.265625, 0.0, 1622079576.8408194
812.01171875, 0.0, 1.46484375, 41.50390625, 0.0, 1622079576.8447256
761.23046875, -30.76171875, 87.890625, 67.3828125, 0.0, 1622079576.8486319
-794.921875, -45.8984375, 105.95703125, -55.6640625, 0.0, 1622079576.852538
-1000.0, -18.06640625, 25.390625, -114.74609375, 0.0, 1622079576.8564444
84.47265625, 7.8125, -19.53125, -25.390625, 0.0, 1622079576.8603506
-821.77734375, -22.4609375, 51.7578125, 63.4765625, 0.0, 1622079576.8642569
-90.33203125, -34.66796875, 116.69921875, -12.6953125, 0.0, 1622079576.868163
-1000.0, -43.9453125, 50.78125, -119.62890625, 0.0, 1622079576.8720694
-229.4921875, -135.25390625, -29.296875, -58.10546875, 0.0, 1622079576.8759756
-826.66015625, -88.37890625, 13.671875, 66.89453125, 0.0, 1622079576.8798819
243.1640625, 4.39453125, 107.91015625, 24.4140625, 0.0, 1622079576.883788
-1000.0, -100.5859375, 62.01171875, -97.16796875, 0.0, 1622079576.8876944
-484.86328125, -176.7578125, -46.38671875, -101.07421875, 0.0, 1622079576.8916006
-897.94921875, -23.4375, -5.37109375, 43.45703125, 0.0, 1622079576.8955069
448.2421875, -2.44140625, 101.07421875, 55.6640625, 0.0, 1622079576.899413
-1000.0, -69.82421875, 121.58203125, -62.5, 0.0, 1622079576.9033194
-943.84765625, -45.41015625, 21.97265625, -89.35546875, 0.0, 1622079576.9072256
593.75, 19.04296875, -20.99609375, 26.85546875, 0.0, 1622079576.9111319
937.01171875, 7.8125, 79.1015625, 84.9609375, 0.0, 1622079576.915038
-580.078125, 53.7109375, 141.6015625, -30.76171875, 0.0, 1622079576.9189444
-1000.0, 50.78125, 42.48046875, -100.5859375, 0.0, 1622079576.9228506
-52.24609375, 0.9765625, -32.71484375, -1.46484375, 0.0, 1622079576.9267569
-819.82421875, 6.34765625, 69.3359375, 98.6328125, 0.0, 1622079576.930663
26.85546875, 29.78515625, 143.06640625, 16.11328125, 0.0, 1622079576.9345694
-1000.0, 31.25, 85.9375, -81.0546875, 0.0, 1622079576.9384756
-238.76953125, 3.90625, 9.765625, -20.5078125, 0.0, 1622079576.9423819
-822.75390625, 5.37109375, 30.76171875, 96.19140625, 0.0, 1622079576.946288
243.1640625, -3.90625, 116.2109375, 47.8515625, 0.0, 1622079576.9501944
-1000.0, -24.4140625, 102.5390625, -75.68359375, 0.0, 1622079576.9541006
-582.51953125, -3.41796875, 4.8828125, -71.77734375, 0.0, 1622079576.9580069
-954.1015625, 5.37109375, 1.46484375, 50.78125, 0.0, 1622079576.961913
544.43359375, -29.78515625, 108.88671875, 67.3828125, 0.0, 1622079576.9658194
-986.81640625, -16.6015625, 137.6953125, -48.33984375, 0.0, 1622079576.9697256
-1000.0, -11.71875, 41.9921875, -90.8203125, 0.0, 1622079576.9736319
346.19140625, 24.90234375, 6.34765625, 22.4609375, 0.0, 1622079576.977538
-941.40625, 82.51953125, 76.66015625, 91.796875, 0.0, 1622079576.9814444
-395.5078125, 10.25390625, 127.44140625, -16.6015625, 0.0, 1622079576.9853506
-1000.0, -12.20703125, 71.77734375, -85.9375, 0.0, 1622079576.9892569
-180.6640625, -49.8046875, -21.484375, -20.5078125, 0.0, 1622079576.993163
-828.125, -83.984375, 14.16015625, 70.3125, 0.0, 1622079576.9970694
168.45703125, -16.6015625, 134.765625, 28.80859375, 0.0, 1622079577.0009756
-1000.0, -24.90234375, 108.3984375, -74.70703125, 0.0, 1622079577.0048819
-282.2265625, 6.34765625, 10.25390625, -37.59765625, 0.0, 1622079577.008788
-824.21875, 37.109375, 43.9453125, 91.796875, 0.0, 1622079577.0126944
268.5546875, -12.20703125, 140.625, 68.84765625, 0.0, 1622079577.0166006
-1000.0, -37.59765625, 120.1171875, -33.203125, 0.0, 1622079577.0205069
-700.68359375, 87.40234375, 0.0, -42.48046875, 0.0, 1622079577.024413
927.24609375, 97.65625, -7.8125, 59.08203125, 0.0, 1622079577.0283194
686.5234375, -20.99609375, 104.00390625, 91.796875, 0.0, 1622079577.0322256
-866.69921875, -32.71484375, 142.08984375, -19.53125, 0.0, 1622079577.0361319
-1000.0, -77.63671875, 58.10546875, -63.96484375, 0.0, 1622079577.040038
156.73828125, -26.3671875, 4.39453125, 41.015625, 0.0, 1622079577.0439444
-837.890625, 9.27734375, 83.49609375, 112.79296875, 0.0, 1622079577.0478506
-158.69140625, -19.53125, 155.2734375, 10.7421875, 0.0, 1622079577.0517569
-1000.0, -12.6953125, 82.51953125, -78.61328125, 0.0, 1622079577.055663
-218.26171875, 26.3671875, 10.7421875, -13.18359375, 0.0, 1622079577.0595694
-825.1953125, 5.859375, 51.26953125, 92.28515625, 0.0, 1622079577.0634756
232.91015625, 26.85546875, 138.671875, 54.19921875, 0.0, 1622079577.0673819
-1000.0, 165.52734375, 131.34765625, -30.2734375, 0.0, 1622079577.071288
-404.78515625, 81.0546875, 24.4140625, -33.69140625, 0.0, 1622079577.0751944
-857.421875, 0.0, 39.55078125, 86.42578125, 0.0, 1622079577.0791006
348.14453125, -15.625, 120.60546875, 56.640625, 0.0, 1622079577.0830069
-1000.0, -29.296875, 100.5859375, -75.68359375, 0.0, 1622079577.086913
-815.4296875, -8.30078125, 30.2734375, -62.5, 0.0, 1622079577.0908194
730.46875, 20.5078125, 18.06640625, 56.640625, 0.0, 1622079577.0947256
784.1796875, -111.328125, 90.8203125, 73.2421875, 0.0, 1622079577.0986319
-775.87890625, -120.60546875, 133.7890625, -43.9453125, 0.0, 1622079577.102538
-1000.0, 13.671875, 63.4765625, -66.40625, 0.0, 1622079577.1064444
56.640625, 34.1796875, 4.39453125, 25.390625, 0.0, 1622079577.1103506
-815.4296875, -136.71875, 62.5, 97.65625, 0.0, 1622079577.1142569
-38.0859375, -175.29296875, 137.20703125, 6.8359375, 0.0, 1622079577.118163
-1000.0, -11.23046875, 81.54296875, -92.28515625, 0.0, 1622079577.1220694
-234.86328125, 9.765625, -3.90625, -31.73828125, 0.0, 1622079577.1259756
-823.73046875, 15.625, 47.36328125, 77.1484375, 0.0, 1622079577.1298819
242.67578125, -3.41796875, 145.01953125, 29.296875, 0.0, 1622079577.133788
-1000.0, -7.32421875, 113.76953125, -74.70703125, 0.0, 1622079577.1376944
-497.0703125, 16.11328125, 1.953125, -71.77734375, 0.0, 1622079577.1416006
-907.2265625, 15.625, -6.34765625, 48.828125, 0.0, 1622079577.1455069
518.5546875, -19.04296875, 84.47265625, 62.01171875, 0.0, 1622079577.149413
-1000.0, -23.4375, 108.3984375, -59.5703125, 0.0, 1622079577.1533194
-1000.0, 9.765625, 17.578125, -85.9375, 0.0, 1622079577.1572256
504.39453125, 0.48828125, -32.2265625, -0.9765625, 0.0, 1622079577.1611319
970.21484375, -49.31640625, 41.9921875, 53.22265625, 0.0, 1622079577.165038
-532.71484375, -92.28515625, 117.1875, -21.484375, 0.0, 1622079577.1689444
-1000.0, 32.2265625, 18.06640625, -120.1171875, 0.0, 1622079577.1728506
-135.25390625, 164.55078125, -97.16796875, -79.1015625, 0.0, 1622079577.1767569
-824.21875, 20.01953125, 15.13671875, 54.6875, 0.0, 1622079577.180663
130.37109375, -63.4765625, 120.1171875, 14.16015625, 0.0, 1622079577.1845694
-1000.0, -57.12890625, 64.94140625, -88.37890625, 0.0, 1622079577.1884756
-256.8359375, -24.4140625, -14.6484375, -43.45703125, 0.0, 1622079577.1923819
-811.5234375, -9.27734375, 23.4375, 70.3125, 0.0, 1622079577.196288
246.58203125, -45.41015625, 116.69921875, 46.875, 0.0, 1622079577.2001944
-1000.0, -40.52734375, 54.6875, -98.6328125, 0.0, 1622079577.2041006
-538.57421875, 14.16015625, -42.48046875, -115.72265625, 0.0, 1622079577.2080069
-998.046875, 5.859375, -3.41796875, 43.45703125, 0.0, 1622079577.211913
617.67578125, -48.33984375, 85.9375, 62.01171875, 0.0, 1622079577.2158194
-922.36328125, -85.9375, 92.28515625, -74.21875, 0.0, 1622079577.2197256
-1000.0, -56.15234375, 8.7890625, -109.375, 0.0, 1622079577.2236319
259.765625, -11.71875, -7.8125, 10.7421875, 0.0, 1622079577.227538
-874.0234375, -26.85546875, 66.40625, 76.66015625, 0.0, 1622079577.2314444
-262.20703125, -47.36328125, 127.9296875, -16.11328125, 0.0, 1622079577.2353506
-1000.0, -38.0859375, 67.3828125, -99.12109375, 0.0, 1622079577.2392569
-200.1953125, 0.0, -1.953125, -13.18359375, 0.0, 1622079577.243163
-829.1015625, -34.66796875, 27.83203125, 74.70703125, 0.0, 1622079577.2470694
182.6171875, -139.16015625, 61.5234375, -46.875, 0.0, 1622079577.2509756
-1000.0, -87.40234375, 55.6640625, -118.65234375, 0.0, 1622079577.2548819
-338.8671875, 39.55078125, 4.39453125, -46.875, 0.0, 1622079577.258788
-842.7734375, -81.0546875, 18.06640625, 60.05859375, 0.0, 1622079577.2626944
289.0625, -207.51953125, 101.5625, 35.64453125, 0.0, 1622079577.2666006
-1000.0, -32.71484375, 115.234375, -67.3828125, 0.0, 1622079577.2705069
-796.875, 41.50390625, 16.11328125, -78.61328125, 0.0, 1622079577.274413
793.45703125, -115.72265625, -25.390625, 17.578125, 0.0, 1622079577.2783194
800.78125, -159.66796875, 75.1953125, 57.6171875, 0.0, 1622079577.2822256
-755.37109375, 4.39453125, 138.18359375, -31.73828125, 0.0, 1622079577.2861319
-1000.0, 15.625, 50.29296875, -91.796875, 0.0, 1622079577.290038
107.91015625, 26.85546875, -1.953125, -8.7890625, 0.0, 1622079577.2939444
-826.66015625, 12.20703125, 60.546875, 73.73046875, 0.0, 1622079577.2978506
-115.234375, -11.23046875, 116.2109375, -10.25390625, 0.0, 1622079577.3017569
-1000.0, -10.7421875, 69.82421875, -99.609375, 0.0, 1622079577.305663
-228.02734375, 70.3125, -54.6875, -69.82421875, 0.0, 1622079577.3095694
-825.68359375, 75.68359375, -17.08984375, 40.0390625, 0.0, 1622079577.3134756
241.69921875, -6.34765625, 134.27734375, 30.2734375, 0.0, 1622079577.3173819
-1000.0, -8.7890625, 104.00390625, -84.47265625, 0.0, 1622079577.321288
-433.10546875, 19.04296875, 0.9765625, -62.5, 0.0, 1622079577.3251944
-874.0234375, 27.34375, 12.20703125, 64.94140625, 0.0, 1622079577.3291006
428.22265625, -17.578125, 100.5859375, 60.546875, 0.0, 1622079577.3330069
-1000.0, -13.671875, 120.1171875, -66.40625, 0.0, 1622079577.336913
-908.69140625, 20.5078125, 34.1796875, -82.51953125, 0.0, 1622079577.3408194
640.13671875, 20.99609375, -2.44140625, 50.29296875, 0.0, 1622079577.3447256
930.6640625, -16.11328125, 67.87109375, 90.8203125, 0.0, 1622079577.3486319
-586.9140625, -33.203125, 108.3984375, -27.83203125, 0.0, 1622079577.352538
-1000.0, 7.32421875, 37.59765625, -104.00390625, 0.0, 1622079577.3564444
-21.484375, 12.6953125, -10.25390625, 9.27734375, 0.0, 1622079577.3603506
-813.4765625, 9.765625, 63.96484375, 117.1875, 0.0, 1622079577.3642569
25.87890625, -88.8671875, 123.046875, 10.7421875, 0.0, 1622079577.368163
-1000.0, -111.328125, 65.91796875, -103.515625, 0.0, 1622079577.3720694
-239.2578125, 11.71875, -1.953125, -49.31640625, 0.0, 1622079577.3759756
-821.77734375, 22.94921875, 40.0390625, 68.84765625, 0.0, 1622079577.3798819
243.1640625, -10.7421875, 129.39453125, 49.31640625, 0.0, 1622079577.383788
-1000.0, -20.5078125, 110.83984375, -55.6640625, 0.0, 1622079577.3876944
-558.10546875, -3.41796875, 9.27734375, -62.5, 0.0, 1622079577.3916006
-935.546875, 45.8984375, -0.48828125, 66.40625, 0.0, 1622079577.3955069
474.609375, -173.828125, 71.2890625, 59.5703125, 0.0, 1622079577.399413
-1000.0, -244.140625, 99.609375, -65.91796875, 0.0, 1622079577.4033194
-1000.0, 14.6484375, 38.0859375, -80.078125, 0.0, 1622079577.4072256
367.67578125, 32.2265625, -7.32421875, 28.80859375, 0.0, 1622079577.4111319
-922.36328125, -61.5234375, 68.359375, 91.30859375, 0.0, 1622079577.415038
-371.09375, -45.41015625, 122.0703125, -20.01953125, 0.0, 1622079577.4189444
-1000.0, 23.4375, 57.6171875, -90.33203125, 0.0, 1622079577.4228506
-149.4140625, 27.34375, -8.30078125, -2.44140625, 0.0, 1622079577.4267569
-817.87109375, 29.78515625, 54.6875, 93.75, 0.0, 1622079577.430663
186.03515625, 34.1796875, 144.53125, 25.87890625, 0.0, 1622079577.4345694
-1000.0, -7.8125, 87.890625, -75.68359375, 0.0, 1622079577.4384756
-299.8046875, 77.1484375, -25.87890625, -61.5234375, 0.0, 1622079577.4423819
-827.1484375, 205.56640625, -42.96875, 15.625, 0.0, 1622079577.446288
268.06640625, 58.10546875, 68.359375, 12.20703125, 0.0, 1622079577.4501944
-1000.0, -36.62109375, 102.05078125, -66.89453125, 0.0, 1622079577.4541006
-747.0703125, 12.6953125, -35.15625, -111.328125, 0.0, 1622079577.4580069
875.0, 38.57421875, -72.75390625, -14.6484375, 0.0, 1622079577.461913
694.82421875, -15.13671875, 75.1953125, 55.6640625, 0.0, 1622079577.4658194
-875.9765625, -35.64453125, 128.90625, -45.41015625, 0.0, 1622079577.4697256
-1000.0, -4.39453125, 24.4140625, -92.28515625, 0.0, 1622079577.4736319
184.5703125, 1.46484375, -32.71484375, 5.859375, 0.0, 1622079577.477538
-832.03125, -3.90625, 51.26953125, 89.35546875, 0.0, 1622079577.4814444
-145.5078125, -12.6953125, 114.2578125, -2.44140625, 0.0, 1622079577.4853506
-1000.0, -65.4296875, 26.3671875, -101.5625, 0.0, 1622079577.4892569
-225.5859375, -43.45703125, -60.546875, -24.90234375, 0.0, 1622079577.493163
-825.1953125, 12.20703125, 5.37109375, 95.21484375, 0.0, 1622079577.4970694
236.328125, 8.30078125, 122.0703125, 41.50390625, 0.0, 1622079577.5009756
-1000.0, -20.99609375, 86.42578125, -60.546875, 0.0, 1622079577.5048819
-390.625, -7.32421875, -13.18359375, -35.64453125, 0.0, 1622079577.508788
-855.95703125, 29.296875, 6.8359375, 79.58984375, 0.0, 1622079577.5126944
352.5390625, -3.41796875, 91.796875, 61.03515625, 0.0, 1622079577.5166006
-1000.0, -23.92578125, 96.6796875, -58.59375, 0.0, 1622079577.5205069
-858.3984375, -1.46484375, -3.90625, -72.75390625, 0.0, 1622079577.524413
708.984375, 31.73828125, -25.87890625, 48.33984375, 0.0, 1622079577.5283194
871.09375, 6.8359375, 52.24609375, 92.7734375, 0.0, 1622079577.5322256
-665.0390625, -58.59375, 70.3125, -35.64453125, 0.0, 1622079577.5361319
-1000.0, -45.41015625, 6.34765625, -98.14453125, 0.0, 1622079577.540038
17.08984375, 19.53125, -34.1796875, -1.46484375, 0.0, 1622079577.5439444
-816.89453125, -3.41796875, 40.52734375, 90.8203125, 0.0, 1622079577.5478506
-18.5546875, -52.24609375, 116.2109375, 15.625, 0.0, 1622079577.5517569
-1000.0, -32.71484375, 44.921875, -83.49609375, 0.0, 1622079577.555663
-235.3515625, 20.01953125, -32.71484375, -24.4140625, 0.0, 1622079577.5595694
-821.77734375, -17.578125, 9.765625, 90.8203125, 0.0, 1622079577.5634756
242.1875, -64.453125, 80.078125, 44.43359375, 0.0, 1622079577.5673819
-1000.0, -19.53125, 52.734375, -64.94140625, 0.0, 1622079577.571288
-478.515625, 29.78515625, -18.06640625, -39.0625, 0.0, 1622079577.5751944
-893.5546875, -5.859375, -38.0859375, 57.12890625, 0.0, 1622079577.5791006
458.984375, -61.03515625, 23.92578125, 42.48046875, 0.0, 1622079577.5830069
-1000.0, -10.25390625, 78.61328125, -42.96875, 0.0, 1622079577.586913
-1000.0, 13.18359375, -9.27734375, -68.84765625, 0.0, 1622079577.5908194
486.81640625, 29.296875, -49.8046875, 43.45703125, 0.0, 1622079577.5947256
997.0703125, 6.34765625, 33.69140625, 90.33203125, 0.0, 1622079577.5986319
-494.140625, -19.04296875, 89.35546875, -20.99609375, 0.0, 1622079577.602538
-1000.0, 0.0, 20.5078125, -89.84375, 0.0, 1622079577.6064444
-114.2578125, 15.13671875, -44.43359375, -17.578125, 0.0, 1622079577.6103506
-821.77734375, 11.71875, 17.578125, 79.58984375, 0.0, 1622079577.6142569
99.609375, -7.8125, 84.9609375, 2.44140625, 0.0, 1622079577.618163
-1000.0, 16.6015625, 43.45703125, -88.37890625, 0.0, 1622079577.6220694
-245.60546875, 58.59375, -4.8828125, -15.625, 0.0, 1622079577.6259756
-818.84765625, 24.4140625, 12.20703125, 86.9140625, 0.0, 1622079577.6298819
240.72265625, -6.8359375, 69.3359375, 40.0390625, 0.0, 1622079577.633788
-1000.0, -43.9453125, 40.0390625, -79.58984375, 0.0, 1622079577.6376944
-635.25390625, -14.16015625, -60.05859375, -90.8203125, 0.0, 1622079577.6416006
-998.53515625, 46.875, -38.57421875, 39.55078125, 0.0, 1622079577.6455069
581.0546875, -1.46484375, 47.8515625, 69.82421875, 0.0, 1622079577.649413
-958.0078125, -38.0859375, 78.125, -51.7578125, 0.0, 1622079577.6533194
-1000.0, -15.625, 1.46484375, -102.5390625, 0.0, 1622079577.6572256
232.421875, 21.97265625, -46.875, 18.5546875, 0.0, 1622079577.6611319
-869.62890625, 9.765625, 33.69140625, 91.796875, 0.0, 1622079577.665038
-250.0, 13.18359375, 118.65234375, 17.08984375, 0.0, 1622079577.6689444
-1000.0, 3.90625, 41.50390625, -49.8046875, 0.0, 1622079577.6728506
-204.58984375, 12.6953125, -37.59765625, 6.34765625, 0.0, 1622079577.6767569
-828.61328125, 24.90234375, 10.7421875, 87.890625, 0.0, 1622079577.680663
185.546875, -88.8671875, 70.3125, 18.06640625, 0.0, 1622079577.6845694
-1000.0, -87.40234375, 47.36328125, -73.2421875, 0.0, 1622079577.6884756
-328.61328125, 17.578125, -31.73828125, -30.76171875, 0.0, 1622079577.6923819
-838.37890625, 28.3203125, -14.16015625, 106.4453125, 0.0, 1622079577.696288
313.4765625, -12.20703125, 79.58984375, 90.8203125, 0.0, 1622079577.7001944
-1000.0, -5.859375, 92.7734375, -33.203125, 0.0, 1622079577.7041006
-805.6640625, 16.11328125, 5.37109375, -50.78125, 0.0, 1622079577.7080069
796.875, 24.4140625, -18.5546875, 63.4765625, 0.0, 1622079577.711913
782.71484375, 12.20703125, 69.3359375, 110.83984375, 0.0, 1622079577.7158194
-771.484375, -3.41796875, 108.88671875, 3.90625, 0.0, 1622079577.7197256
-1000.0, 7.32421875, 12.20703125, -57.6171875, 0.0, 1622079577.7236319
83.0078125, 16.11328125, -56.15234375, 39.0625, 0.0, 1622079577.727538
-828.61328125, 30.76171875, 35.64453125, 137.6953125, 0.0, 1622079577.7314444
-107.91015625, 19.04296875, 108.88671875, 56.640625, 0.0, 1622079577.7353506
-1000.0, 1.46484375, 42.96875, -46.875, 0.0, 1622079577.7392569
-228.02734375, 0.48828125, -45.41015625, -1.46484375, 0.0, 1622079577.743163
-825.68359375, 9.765625, -8.30078125, 101.5625, 0.0, 1622079577.7470694
242.1875, -3.41796875, 92.7734375, 62.5, 0.0, 1622079577.7509756
-1000.0, -10.25390625, 67.87109375, -44.43359375, 0.0, 1622079577.7548819
-449.21875, 32.71484375, -32.2265625, -21.97265625, 0.0, 1622079577.758788
-880.37109375, 59.5703125, -6.34765625, 103.02734375, 0.0, 1622079577.7626944
406.25, -1.46484375, 76.66015625, 85.9375, 0.0, 1622079577.7666006
-1000.0, -40.0390625, 74.70703125, -43.45703125, 0.0, 1622079577.7705069
-941.89453125, 58.59375, -5.859375, -54.6875, 0.0, 1622079577.774413
593.75, 96.6796875, -30.2734375, 62.98828125, 0.0, 1622079577.7783194
917.48046875, 9.27734375, 58.10546875, 104.4921875, 0.0, 1622079577.7822256
-611.328125, -19.53125, 98.6328125, -6.8359375, 0.0, 1622079577.7861319
-1000.0, -11.23046875, 9.765625, -83.0078125, 0.0, 1622079577.790038
-38.57421875, 18.06640625, -56.15234375, 9.765625, 0.0, 1622079577.7939444
-814.94140625, 7.8125, 13.18359375, 103.02734375, 0.0, 1622079577.7978506
42.48046875, -1.953125, 100.09765625, 23.92578125, 0.0, 1622079577.8017569
-1000.0, 30.2734375, 56.15234375, -61.5234375, 0.0, 1622079577.805663
-240.72265625, 18.06640625, -43.9453125, -24.90234375, 0.0, 1622079577.8095694
-821.2890625, 12.6953125, -8.30078125, 72.75390625, 0.0, 1622079577.8134756
243.1640625, -20.5078125, 96.19140625, 46.875, 0.0, 1622079577.8173819
-1000.0, -113.28125, 94.7265625, -42.48046875, 0.0, 1622079577.821288
-571.2890625, -55.6640625, -17.578125, -58.59375, 0.0, 1622079577.8251944
-946.77734375, 21.97265625, -42.96875, 46.38671875, 0.0, 1622079577.8291006
538.57421875, 1.46484375, 70.3125, 81.54296875, 0.0, 1622079577.8330069
-986.81640625, 2.44140625, 104.00390625, -29.78515625, 0.0, 1622079577.836913
-1000.0, -10.7421875, -20.99609375, -101.07421875, 0.0, 1622079577.8408194
348.14453125, 10.7421875, -56.15234375, 18.06640625, 0.0, 1622079577.8447256
-960.9375, -11.71875, 22.94921875, 76.66015625, 0.0, 1622079577.8486319
-433.59375, -28.80859375, 68.84765625, -38.57421875, 0.0, 1622079577.852538
-1000.0, -11.23046875, 4.39453125, -105.46875, 0.0, 1622079577.8564444
-153.3203125, 4.8828125, -70.80078125, -35.64453125, 0.0, 1622079577.8603506
-821.2890625, -40.52734375, 4.39453125, 94.7265625, 0.0, 1622079577.8642569
177.24609375, -81.0546875, 89.35546875, 39.55078125, 0.0, 1622079577.868163
-1000.0, -33.69140625, 24.4140625, -98.6328125, 0.0, 1622079577.8720694
-281.73828125, 3.90625, -62.5, -60.05859375, 0.0, 1622079577.8759756
-821.77734375, 34.66796875, -23.4375, 66.40625, 0.0, 1622079577.8798819
276.85546875, 2.44140625, 75.68359375, 42.96875, 0.0, 1622079577.883788
-1000.0, -17.08984375, 70.3125, -77.1484375, 0.0, 1622079577.8876944
-703.61328125, 15.625, -28.3203125, -80.078125, 0.0, 1622079577.8916006
917.96875, 38.57421875, -39.0625, 41.9921875, 0.0, 1622079577.8955069
716.30859375, -5.37109375, 56.15234375, 71.2890625, 0.0, 1622079577.899413
-842.7734375, -8.7890625, 91.30859375, -45.8984375, 0.0, 1622079577.9033194
-1000.0, -13.18359375, 3.90625, -98.6328125, 0.0, 1622079577.9072256
200.1953125, -81.54296875, -66.89453125, -1.46484375, 0.0, 1622079577.9111319
-843.75, -60.05859375, 3.41796875, 71.2890625, 0.0, 1622079577.915038
-186.03515625, 1.46484375, 71.77734375, -3.41796875, 0.0, 1622079577.9189444
-1000.0, -62.01171875, 19.04296875, -87.40234375, 0.0, 1622079577.9228506
-220.703125, -91.796875, -43.9453125, -35.64453125, 0.0, 1622079577.9267569
-826.171875, 1.953125, 13.18359375, 79.1015625, 0.0, 1622079577.930663
232.91015625, 15.13671875, 87.890625, 33.69140625, 0.0, 1622079577.9345694
-1000.0, -27.83203125, 53.7109375, -61.03515625, 0.0, 1622079577.9384756
-376.46484375, -16.6015625, -22.94921875, -36.62109375, 0.0, 1622079577.9423819
-851.07421875, 35.15625, -2.9296875, 67.3828125, 0.0, 1622079577.946288
383.7890625, 21.97265625, 81.0546875, 56.15234375, 0.0, 1622079577.9501944
-1000.0, -47.8515625, 55.17578125, -66.40625, 0.0, 1622079577.9541006
-872.0703125, -51.26953125, -43.9453125, -91.796875, 0.0, 1622079577.9580069
720.703125, 21.97265625, -41.9921875, 22.4609375, 0.0, 1622079577.961913
825.1953125, 3.41796875, 46.38671875, 69.82421875, 0.0, 1622079577.9658194
-731.93359375, -6.8359375, 72.75390625, -40.0390625, 0.0, 1622079577.9697256
-1000.0, 7.32421875, -3.90625, -87.890625, 0.0, 1622079577.9736319
44.921875, 7.8125, -47.8515625, 7.8125, 0.0, 1622079577.977538
-811.03515625, 36.1328125, 21.97265625, 93.26171875, 0.0, 1622079577.9814444
-5.37109375, 92.28515625, 92.28515625, 11.71875, 0.0, 1622079577.9853506
-1000.0, 36.1328125, 22.4609375, -76.66015625, 0.0, 1622079577.9892569
-237.79296875, -20.99609375, -53.7109375, -23.92578125, 0.0, 1622079577.993163
-822.75390625, 69.3359375, 6.34765625, 81.54296875, 0.0, 1622079577.9970694
243.1640625, 165.52734375, 76.66015625, 33.69140625, 0.0, 1622079578.0009756
-1000.0, 32.2265625, 41.9921875, -67.87109375, 0.0, 1622079578.0048819
-534.1796875, -48.828125, -46.38671875, -44.43359375, 0.0, 1622079578.008788
-923.33984375, 84.47265625, -30.2734375, 75.68359375, 0.0, 1622079578.0126944
473.6328125, 146.484375, 70.80078125, 81.54296875, 0.0, 1622079578.0166006
-1000.0, -15.625, 81.0546875, -39.0625, 0.0, 1622079578.0205069
-1000.0, -37.109375, -14.6484375, -73.73046875, 0.0, 1622079578.024413
479.98046875, 62.98828125, -44.921875, 38.57421875, 0.0, 1622079578.0283194
983.3984375, 40.0390625, 40.52734375, 98.14453125, 0.0, 1622079578.0322256
-515.13671875, -29.78515625, 89.35546875, -4.39453125, 0.0, 1622079578.0361319
-1000.0, -50.78125, 8.30078125, -82.51953125, 0.0, 1622079578.040038
-120.60546875, 130.859375, -33.69140625, 11.23046875, 0.0, 1622079578.0439444
-828.125, 159.1796875, 23.92578125, 110.83984375, 0.0, 1622079578.0478506
70.80078125, -58.59375, 75.1953125, 6.8359375, 0.0, 1622079578.0517569
-1000.0, -57.12890625, 29.78515625, -96.19140625, 0.0, 1622079578.055663
-245.60546875, -9.27734375, -51.26953125, -38.0859375, 0.0, 1622079578.0595694
-822.265625, 7.8125, -9.27734375, 75.1953125, 0.0, 1622079578.0634756
242.1875, -34.66796875, 70.80078125, 37.59765625, 0.0, 1622079578.0673819
-1000.0, -54.19921875, 51.7578125, -73.73046875, 0.0, 1622079578.071288
-622.55859375, -22.4609375, -33.203125, -67.87109375, 0.0, 1622079578.0751944
-987.79296875, 9.27734375, -25.87890625, 61.5234375, 0.0, 1622079578.0791006
575.68359375, -40.52734375, 49.31640625, 74.70703125, 0.0, 1622079578.0830069
-973.14453125, -27.83203125, 75.1953125, -31.73828125, 0.0, 1622079578.086913
-1000.0, 83.0078125, 20.99609375, -53.22265625, 0.0, 1622079578.0908194
311.5234375, 62.98828125, -27.34375, 39.0625, 0.0, 1622079578.0947256
-907.71484375, -50.78125, 16.6015625, 84.47265625, 0.0, 1622079578.0986319
-333.49609375, -1.46484375, 80.56640625, 9.765625, 0.0, 1622079578.102538
-1000.0, 134.27734375, 47.8515625, -32.2265625, 0.0, 1622079578.1064444
-200.1953125, 32.2265625, -41.015625, 1.953125, 0.0, 1622079578.1103506
-830.078125, -37.109375, 14.6484375, 79.58984375, 0.0, 1622079578.1142569
200.1953125, -30.76171875, 96.19140625, 29.296875, 0.0, 1622079578.118163
-1000.0, -37.59765625, 50.29296875, -70.3125, 0.0, 1622079578.1220694
